,init.walk,maxwalk,remaining walkers,duration (sec.),mean man,mean infil,Location,map_name,Cells,Min Depth (m),Max Depth (m),Seed,Resolution (m),scalar_str,Particle Scalar,Number of iterations (cells),Mean flow velocity (m/s),Time Step (s),Time at Step (s),Time at Step (min),Mean Source Rate (Rain Fall Excess) (m/s),Compute Time (s),particles,Particle Density
7,39658,10094,37142,7200,0.136588,0.0,SFREC,depth_3_025_2.080,54168,0.00029600996640510857,6.398188591003418,2,3,025,0.25,4794,3.964625,0.189173,906.8953620000001,15.114922700000001,1.01766e-05,49.283894300460815,10094.5,0.25
8,39658,10094,37142,7200,0.136588,0.0,SFREC,depth_3_025_2.090,54168,0.00029600996640510857,6.897669792175293,2,3,025,0.25,5393,3.964625,0.189173,1020.2099890000001,17.003499816666668,1.01766e-05,49.283894300460815,10094.5,0.25
9,39658,10094,37142,7200,0.136588,0.0,SFREC,depth_3_025_2.100,54168,0.00029600996640510857,7.373249530792236,2,3,025,0.25,5992,3.964625,0.189173,1133.5246160000002,18.892076933333335,1.01766e-05,49.283894300460815,10094.5,0.25
10,39658,10094,37142,7200,0.136588,0.0,SFREC,depth_3_025_2.110,54168,0.00029600996640510857,7.827596664428711,2,3,025,0.25,6592,3.964625,0.189173,1247.028416,20.783806933333334,1.01766e-05,49.283894300460815,10094.5,0.25
11,39658,10094,37142,7200,0.136588,0.0,SFREC,depth_3_025_2.120,54168,0.00029600996640510857,8.26641845703125,2,3,025,0.25,7191,3.964625,0.189173,1360.343043,22.67238405,1.01766e-05,49.283894300460815,10094.5,0.25
0,39658,10094,37142,7200,0.136588,0.0,SFREC,depth_3_025_3.010,54168,0.00029600996640510857,1.2457408905029297,3,3,025,0.25,599,3.964625,0.189173,113.314627,1.8885771166666667,1.01766e-05,48.55254006385803,10094.5,0.25
1,39658,10094,37142,7200,0.136588,0.0,SFREC,depth_3_025_3.020,54168,0.00029600996640510857,2.433708667755127,3,3,025,0.25,1198,3.964625,0.189173,226.629254,3.7771542333333334,1.01766e-05,48.55254006385803,10094.5,0.25
2,39658,10094,37142,7200,0.136588,0.0,SFREC,depth_3_025_3.030,54168,0.00029600996640510857,3.312774896621704,3,3,025,0.25,1797,3.964625,0.189173,339.94388100000003,5.665731350000001,1.01766e-05,48.55254006385803,10094.5,0.25
3,39658,10094,37142,7200,0.136588,0.0,SFREC,depth_3_025_3.040,54168,0.00029600996640510857,4.0540313720703125,3,3,025,0.25,2397,3.964625,0.189173,453.44768100000005,7.5574613500000005,1.01766e-05,48.55254006385803,10094.5,0.25
4,39658,10094,37142,7200,0.136588,0.0,SFREC,depth_3_025_3.050,54168,0.00029600996640510857,4.713666915893555,3,3,025,0.25,2996,3.964625,0.189173,566.7623080000001,9.446038466666668,1.01766e-05,48.55254006385803,10094.5,0.25
5,39658,10094,37142,7200,0.136588,0.0,SFREC,depth_3_025_3.060,54168,0.00029600996640510857,5.3161234855651855,3,3,025,0.25,3595,3.964625,0.189173,680.076935,11.334615583333335,1.01766e-05,48.55254006385803,10094.5,0.25
6,39658,10094,37142,7200,0.136588,0.0,SFREC,depth_3_025_3.070,54168,0.00029600996640510857,5.876036167144775,3,3,025,0.25,4195,3.964625,0.189173,793.580735,13.226345583333334,1.01766e-05,48.55254006385803,10094.5,0.25
7,39658,10094,37142,7200,0.136588,0.0,SFREC,depth_3_025_3.080,54168,0.00029600996640510857,6.403309345245361,3,3,025,0.25,4794,3.964625,0.189173,906.8953620000001,15.114922700000001,1.01766e-05,48.55254006385803,10094.5,0.25
8,39658,10094,37142,7200,0.136588,0.0,SFREC,depth_3_025_3.090,54168,0.00029600996640510857,6.902368545532227,3,3,025,0.25,5393,3.964625,0.189173,1020.2099890000001,17.003499816666668,1.01766e-05,48.55254006385803,10094.5,0.25
9,39658,10094,37142,7200,0.136588,0.0,SFREC,depth_3_025_3.100,54168,0.00029600996640510857,7.377114772796631,3,3,025,0.25,5992,3.964625,0.189173,1133.5246160000002,18.892076933333335,1.01766e-05,48.55254006385803,10094.5,0.25
10,39658,10094,37142,7200,0.136588,0.0,SFREC,depth_3_025_3.110,54168,0.00029600996640510857,7.8332390785217285,3,3,025,0.25,6592,3.964625,0.189173,1247.028416,20.783806933333334,1.01766e-05,48.55254006385803,10094.5,0.25
11,39658,10094,37142,7200,0.136588,0.0,SFREC,depth_3_025_3.120,54168,0.00029600996640510857,8.271322250366211,3,3,025,0.25,7191,3.964625,0.189173,1360.343043,22.67238405,1.01766e-05,48.55254006385803,10094.5,0.25
0,39658,10094,37152,7200,0.136588,0.0,SFREC,depth_3_025_4.010,54168,0.00029600996640510857,1.244789481163025,4,3,025,0.25,599,3.964625,0.189173,113.314627,1.8885771166666667,1.01766e-05,49.30559206008911,10094.5,0.25
1,39658,10094,37152,7200,0.136588,0.0,SFREC,depth_3_025_4.020,54168,0.00029600996640510857,2.4304869174957275,4,3,025,0.25,1198,3.964625,0.189173,226.629254,3.7771542333333334,1.01766e-05,49.30559206008911,10094.5,0.25
2,39658,10094,37152,7200,0.136588,0.0,SFREC,depth_3_025_4.030,54168,0.00029600996640510857,3.3078255653381348,4,3,025,0.25,1797,3.964625,0.189173,339.94388100000003,5.665731350000001,1.01766e-05,49.30559206008911,10094.5,0.25
3,39658,10094,37152,7200,0.136588,0.0,SFREC,depth_3_025_4.040,54168,0.00029600996640510857,4.049234390258789,4,3,025,0.25,2397,3.964625,0.189173,453.44768100000005,7.5574613500000005,1.01766e-05,49.30559206008911,10094.5,0.25
4,39658,10094,37152,7200,0.136588,0.0,SFREC,depth_3_025_4.050,54168,0.00029600996640510857,4.711087703704834,4,3,025,0.25,2996,3.964625,0.189173,566.7623080000001,9.446038466666668,1.01766e-05,49.30559206008911,10094.5,0.25
5,39658,10094,37152,7200,0.136588,0.0,SFREC,depth_3_025_4.060,54168,0.00029600996640510857,5.314994812011719,4,3,025,0.25,3595,3.964625,0.189173,680.076935,11.334615583333335,1.01766e-05,49.30559206008911,10094.5,0.25
6,39658,10094,37152,7200,0.136588,0.0,SFREC,depth_3_025_4.070,54168,0.00029600996640510857,5.873908042907715,4,3,025,0.25,4195,3.964625,0.189173,793.580735,13.226345583333334,1.01766e-05,49.30559206008911,10094.5,0.25
7,39658,10094,37152,7200,0.136588,0.0,SFREC,depth_3_025_4.080,54168,0.00029600996640510857,6.400170803070068,4,3,025,0.25,4794,3.964625,0.189173,906.8953620000001,15.114922700000001,1.01766e-05,49.30559206008911,10094.5,0.25
8,39658,10094,37152,7200,0.136588,0.0,SFREC,depth_3_025_4.090,54168,0.00029600996640510857,6.897944927215576,4,3,025,0.25,5393,3.964625,0.189173,1020.2099890000001,17.003499816666668,1.01766e-05,49.30559206008911,10094.5,0.25
9,39658,10094,37152,7200,0.136588,0.0,SFREC,depth_3_025_4.100,54168,0.00029600996640510857,7.37498140335083,4,3,025,0.25,5992,3.964625,0.189173,1133.5246160000002,18.892076933333335,1.01766e-05,49.30559206008911,10094.5,0.25
10,39658,10094,37152,7200,0.136588,0.0,SFREC,depth_3_025_4.110,54168,0.00029600996640510857,7.830381870269775,4,3,025,0.25,6592,3.964625,0.189173,1247.028416,20.783806933333334,1.01766e-05,49.30559206008911,10094.5,0.25
11,39658,10094,37152,7200,0.136588,0.0,SFREC,depth_3_025_4.120,54168,0.00029600996640510857,8.270221710205078,4,3,025,0.25,7191,3.964625,0.189173,1360.343043,22.67238405,1.01766e-05,49.30559206008911,10094.5,0.25
0,39658,10094,37133,7200,0.136588,0.0,SFREC,depth_3_025_5.010,54168,0.00029600996640510857,1.2413408756256104,5,3,025,0.25,599,3.964625,0.189173,113.314627,1.8885771166666667,1.01766e-05,49.39617609977722,10094.5,0.25
1,39658,10094,37133,7200,0.136588,0.0,SFREC,depth_3_025_5.020,54168,0.00029600996640510857,2.4264943599700928,5,3,025,0.25,1198,3.964625,0.189173,226.629254,3.7771542333333334,1.01766e-05,49.39617609977722,10094.5,0.25
2,39658,10094,37133,7200,0.136588,0.0,SFREC,depth_3_025_5.030,54168,0.00029600996640510857,3.3036656379699707,5,3,025,0.25,1797,3.964625,0.189173,339.94388100000003,5.665731350000001,1.01766e-05,49.39617609977722,10094.5,0.25
3,39658,10094,37133,7200,0.136588,0.0,SFREC,depth_3_025_5.040,54168,0.00029600996640510857,4.043763160705566,5,3,025,0.25,2397,3.964625,0.189173,453.44768100000005,7.5574613500000005,1.01766e-05,49.39617609977722,10094.5,0.25
4,39658,10094,37133,7200,0.136588,0.0,SFREC,depth_3_025_5.050,54168,0.00029600996640510857,4.7043938636779785,5,3,025,0.25,2996,3.964625,0.189173,566.7623080000001,9.446038466666668,1.01766e-05,49.39617609977722,10094.5,0.25
5,39658,10094,37133,7200,0.136588,0.0,SFREC,depth_3_025_5.060,54168,0.00029600996640510857,5.3062920570373535,5,3,025,0.25,3595,3.964625,0.189173,680.076935,11.334615583333335,1.01766e-05,49.39617609977722,10094.5,0.25
6,39658,10094,37133,7200,0.136588,0.0,SFREC,depth_3_025_5.070,54168,0.00029600996640510857,5.86532735824585,5,3,025,0.25,4195,3.964625,0.189173,793.580735,13.226345583333334,1.01766e-05,49.39617609977722,10094.5,0.25
7,39658,10094,37133,7200,0.136588,0.0,SFREC,depth_3_025_5.080,54168,0.00029600996640510857,6.391706943511963,5,3,025,0.25,4794,3.964625,0.189173,906.8953620000001,15.114922700000001,1.01766e-05,49.39617609977722,10094.5,0.25
8,39658,10094,37133,7200,0.136588,0.0,SFREC,depth_3_025_5.090,54168,0.00029600996640510857,6.889972686767578,5,3,025,0.25,5393,3.964625,0.189173,1020.2099890000001,17.003499816666668,1.01766e-05,49.39617609977722,10094.5,0.25
9,39658,10094,37133,7200,0.136588,0.0,SFREC,depth_3_025_5.100,54168,0.00029600996640510857,7.364819049835205,5,3,025,0.25,5992,3.964625,0.189173,1133.5246160000002,18.892076933333335,1.01766e-05,49.39617609977722,10094.5,0.25
10,39658,10094,37133,7200,0.136588,0.0,SFREC,depth_3_025_5.110,54168,0.00029600996640510857,7.822319507598877,5,3,025,0.25,6592,3.964625,0.189173,1247.028416,20.783806933333334,1.01766e-05,49.39617609977722,10094.5,0.25
11,39658,10094,37133,7200,0.136588,0.0,SFREC,depth_3_025_5.120,54168,0.00029600996640510857,8.26121711730957,5,3,025,0.25,7191,3.964625,0.189173,1360.343043,22.67238405,1.01766e-05,49.39617609977722,10094.5,0.25
0,39658,10094,37157,7200,0.136588,0.0,SFREC,depth_3_025_6.010,54168,0.00029600996640510857,1.2453796863555908,6,3,025,0.25,599,3.964625,0.189173,113.314627,1.8885771166666667,1.01766e-05,49.1929886341095,10094.5,0.25
1,39658,10094,37157,7200,0.136588,0.0,SFREC,depth_3_025_6.020,54168,0.00029600996640510857,2.4309582710266113,6,3,025,0.25,1198,3.964625,0.189173,226.629254,3.7771542333333334,1.01766e-05,49.1929886341095,10094.5,0.25
2,39658,10094,37157,7200,0.136588,0.0,SFREC,depth_3_025_6.030,54168,0.00029600996640510857,3.307898759841919,6,3,025,0.25,1797,3.964625,0.189173,339.94388100000003,5.665731350000001,1.01766e-05,49.1929886341095,10094.5,0.25
3,39658,10094,37157,7200,0.136588,0.0,SFREC,depth_3_025_6.040,54168,0.00029600996640510857,4.0507731437683105,6,3,025,0.25,2397,3.964625,0.189173,453.44768100000005,7.5574613500000005,1.01766e-05,49.1929886341095,10094.5,0.25
4,39658,10094,37157,7200,0.136588,0.0,SFREC,depth_3_025_6.050,54168,0.00029600996640510857,4.7115583419799805,6,3,025,0.25,2996,3.964625,0.189173,566.7623080000001,9.446038466666668,1.01766e-05,49.1929886341095,10094.5,0.25
5,39658,10094,37157,7200,0.136588,0.0,SFREC,depth_3_025_6.060,54168,0.00029600996640510857,5.314699172973633,6,3,025,0.25,3595,3.964625,0.189173,680.076935,11.334615583333335,1.01766e-05,49.1929886341095,10094.5,0.25
6,39658,10094,37157,7200,0.136588,0.0,SFREC,depth_3_025_6.070,54168,0.00029600996640510857,5.875165939331055,6,3,025,0.25,4195,3.964625,0.189173,793.580735,13.226345583333334,1.01766e-05,49.1929886341095,10094.5,0.25
7,39658,10094,37157,7200,0.136588,0.0,SFREC,depth_3_025_6.080,54168,0.00029600996640510857,6.4021477699279785,6,3,025,0.25,4794,3.964625,0.189173,906.8953620000001,15.114922700000001,1.01766e-05,49.1929886341095,10094.5,0.25
8,39658,10094,37157,7200,0.136588,0.0,SFREC,depth_3_025_6.090,54168,0.00029600996640510857,6.901272773742676,6,3,025,0.25,5393,3.964625,0.189173,1020.2099890000001,17.003499816666668,1.01766e-05,49.1929886341095,10094.5,0.25
9,39658,10094,37157,7200,0.136588,0.0,SFREC,depth_3_025_6.100,54168,0.00029600996640510857,7.376354694366455,6,3,025,0.25,5992,3.964625,0.189173,1133.5246160000002,18.892076933333335,1.01766e-05,49.1929886341095,10094.5,0.25
10,39658,10094,37157,7200,0.136588,0.0,SFREC,depth_3_025_6.110,54168,0.00029600996640510857,7.831618309020996,6,3,025,0.25,6592,3.964625,0.189173,1247.028416,20.783806933333334,1.01766e-05,49.1929886341095,10094.5,0.25
11,39658,10094,37157,7200,0.136588,0.0,SFREC,depth_3_025_6.120,54168,0.00029600996640510857,8.27071475982666,6,3,025,0.25,7191,3.964625,0.189173,1360.343043,22.67238405,1.01766e-05,49.1929886341095,10094.5,0.25
0,39658,10094,37131,7200,0.136588,0.0,SFREC,depth_3_025_7.010,54168,0.00029600996640510857,1.2473630905151367,7,3,025,0.25,599,3.964625,0.189173,113.314627,1.8885771166666667,1.01766e-05,49.29902338981629,10094.5,0.25
1,39658,10094,37131,7200,0.136588,0.0,SFREC,depth_3_025_7.020,54168,0.00029600996640510857,2.433556079864502,7,3,025,0.25,1198,3.964625,0.189173,226.629254,3.7771542333333334,1.01766e-05,49.29902338981629,10094.5,0.25
2,39658,10094,37131,7200,0.136588,0.0,SFREC,depth_3_025_7.030,54168,0.00029600996640510857,3.307175874710083,7,3,025,0.25,1797,3.964625,0.189173,339.94388100000003,5.665731350000001,1.01766e-05,49.29902338981629,10094.5,0.25
3,39658,10094,37131,7200,0.136588,0.0,SFREC,depth_3_025_7.040,54168,0.00029600996640510857,4.047076225280762,7,3,025,0.25,2397,3.964625,0.189173,453.44768100000005,7.5574613500000005,1.01766e-05,49.29902338981629,10094.5,0.25
4,39658,10094,37131,7200,0.136588,0.0,SFREC,depth_3_025_7.050,54168,0.00029600996640510857,4.709927558898926,7,3,025,0.25,2996,3.964625,0.189173,566.7623080000001,9.446038466666668,1.01766e-05,49.29902338981629,10094.5,0.25
5,39658,10094,37131,7200,0.136588,0.0,SFREC,depth_3_025_7.060,54168,0.00029600996640510857,5.3116607666015625,7,3,025,0.25,3595,3.964625,0.189173,680.076935,11.334615583333335,1.01766e-05,49.29902338981629,10094.5,0.25
6,39658,10094,37131,7200,0.136588,0.0,SFREC,depth_3_025_7.070,54168,0.00029600996640510857,5.870099067687988,7,3,025,0.25,4195,3.964625,0.189173,793.580735,13.226345583333334,1.01766e-05,49.29902338981629,10094.5,0.25
7,39658,10094,37131,7200,0.136588,0.0,SFREC,depth_3_025_7.080,54168,0.00029600996640510857,6.396833896636963,7,3,025,0.25,4794,3.964625,0.189173,906.8953620000001,15.114922700000001,1.01766e-05,49.29902338981629,10094.5,0.25
8,39658,10094,37131,7200,0.136588,0.0,SFREC,depth_3_025_7.090,54168,0.00029600996640510857,6.895498275756836,7,3,025,0.25,5393,3.964625,0.189173,1020.2099890000001,17.003499816666668,1.01766e-05,49.29902338981629,10094.5,0.25
9,39658,10094,37131,7200,0.136588,0.0,SFREC,depth_3_025_7.100,54168,0.00029600996640510857,7.370491981506348,7,3,025,0.25,5992,3.964625,0.189173,1133.5246160000002,18.892076933333335,1.01766e-05,49.29902338981629,10094.5,0.25
10,39658,10094,37131,7200,0.136588,0.0,SFREC,depth_3_025_7.110,54168,0.00029600996640510857,7.826361656188965,7,3,025,0.25,6592,3.964625,0.189173,1247.028416,20.783806933333334,1.01766e-05,49.29902338981629,10094.5,0.25
11,39658,10094,37131,7200,0.136588,0.0,SFREC,depth_3_025_7.120,54168,0.00029600996640510857,8.264513969421387,7,3,025,0.25,7191,3.964625,0.189173,1360.343043,22.67238405,1.01766e-05,49.29902338981629,10094.5,0.25
0,39658,10094,37167,7200,0.136588,0.0,SFREC,depth_3_025_8.010,54168,0.00029600996640510857,1.2468606233596802,8,3,025,0.25,599,3.964625,0.189173,113.314627,1.8885771166666667,1.01766e-05,49.37517809867859,10094.5,0.25
1,39658,10094,37167,7200,0.136588,0.0,SFREC,depth_3_025_8.020,54168,0.00029600996640510857,2.4332168102264404,8,3,025,0.25,1198,3.964625,0.189173,226.629254,3.7771542333333334,1.01766e-05,49.37517809867859,10094.5,0.25
2,39658,10094,37167,7200,0.136588,0.0,SFREC,depth_3_025_8.030,54168,0.00029600996640510857,3.309375286102295,8,3,025,0.25,1797,3.964625,0.189173,339.94388100000003,5.665731350000001,1.01766e-05,49.37517809867859,10094.5,0.25
3,39658,10094,37167,7200,0.136588,0.0,SFREC,depth_3_025_8.040,54168,0.00029600996640510857,4.052097320556641,8,3,025,0.25,2397,3.964625,0.189173,453.44768100000005,7.5574613500000005,1.01766e-05,49.37517809867859,10094.5,0.25
4,39658,10094,37167,7200,0.136588,0.0,SFREC,depth_3_025_8.050,54168,0.00029600996640510857,4.712615489959717,8,3,025,0.25,2996,3.964625,0.189173,566.7623080000001,9.446038466666668,1.01766e-05,49.37517809867859,10094.5,0.25
5,39658,10094,37167,7200,0.136588,0.0,SFREC,depth_3_025_8.060,54168,0.00029600996640510857,5.314973831176758,8,3,025,0.25,3595,3.964625,0.189173,680.076935,11.334615583333335,1.01766e-05,49.37517809867859,10094.5,0.25
6,39658,10094,37167,7200,0.136588,0.0,SFREC,depth_3_025_8.070,54168,0.00029600996640510857,5.874362945556641,8,3,025,0.25,4195,3.964625,0.189173,793.580735,13.226345583333334,1.01766e-05,49.37517809867859,10094.5,0.25
7,39658,10094,37167,7200,0.136588,0.0,SFREC,depth_3_025_8.080,54168,0.00029600996640510857,6.399239540100098,8,3,025,0.25,4794,3.964625,0.189173,906.8953620000001,15.114922700000001,1.01766e-05,49.37517809867859,10094.5,0.25
8,39658,10094,37167,7200,0.136588,0.0,SFREC,depth_3_025_8.090,54168,0.00029600996640510857,6.898072719573975,8,3,025,0.25,5393,3.964625,0.189173,1020.2099890000001,17.003499816666668,1.01766e-05,49.37517809867859,10094.5,0.25
9,39658,10094,37167,7200,0.136588,0.0,SFREC,depth_3_025_8.100,54168,0.00029600996640510857,7.373851299285889,8,3,025,0.25,5992,3.964625,0.189173,1133.5246160000002,18.892076933333335,1.01766e-05,49.37517809867859,10094.5,0.25
10,39658,10094,37167,7200,0.136588,0.0,SFREC,depth_3_025_8.110,54168,0.00029600996640510857,7.831330299377441,8,3,025,0.25,6592,3.964625,0.189173,1247.028416,20.783806933333334,1.01766e-05,49.37517809867859,10094.5,0.25
11,39658,10094,37167,7200,0.136588,0.0,SFREC,depth_3_025_8.120,54168,0.00029600996640510857,8.27001953125,8,3,025,0.25,7191,3.964625,0.189173,1360.343043,22.67238405,1.01766e-05,49.37517809867859,10094.5,0.25
0,39658,10094,37125,7200,0.136588,0.0,SFREC,depth_3_025_9.010,54168,0.00029600996640510857,1.2448452711105347,9,3,025,0.25,599,3.964625,0.189173,113.314627,1.8885771166666667,1.01766e-05,49.34811854362488,10094.5,0.25
1,39658,10094,37125,7200,0.136588,0.0,SFREC,depth_3_025_9.020,54168,0.00029600996640510857,2.4323601722717285,9,3,025,0.25,1198,3.964625,0.189173,226.629254,3.7771542333333334,1.01766e-05,49.34811854362488,10094.5,0.25
2,39658,10094,37125,7200,0.136588,0.0,SFREC,depth_3_025_9.030,54168,0.00029600996640510857,3.3084559440612793,9,3,025,0.25,1797,3.964625,0.189173,339.94388100000003,5.665731350000001,1.01766e-05,49.34811854362488,10094.5,0.25
3,39658,10094,37125,7200,0.136588,0.0,SFREC,depth_3_025_9.040,54168,0.00029600996640510857,4.0510149002075195,9,3,025,0.25,2397,3.964625,0.189173,453.44768100000005,7.5574613500000005,1.01766e-05,49.34811854362488,10094.5,0.25
4,39658,10094,37125,7200,0.136588,0.0,SFREC,depth_3_025_9.050,54168,0.00029600996640510857,4.708726406097412,9,3,025,0.25,2996,3.964625,0.189173,566.7623080000001,9.446038466666668,1.01766e-05,49.34811854362488,10094.5,0.25
5,39658,10094,37125,7200,0.136588,0.0,SFREC,depth_3_025_9.060,54168,0.00029600996640510857,5.310965061187744,9,3,025,0.25,3595,3.964625,0.189173,680.076935,11.334615583333335,1.01766e-05,49.34811854362488,10094.5,0.25
6,39658,10094,37125,7200,0.136588,0.0,SFREC,depth_3_025_9.070,54168,0.00029600996640510857,5.869149684906006,9,3,025,0.25,4195,3.964625,0.189173,793.580735,13.226345583333334,1.01766e-05,49.34811854362488,10094.5,0.25
7,39658,10094,37125,7200,0.136588,0.0,SFREC,depth_3_025_9.080,54168,0.00029600996640510857,6.396113395690918,9,3,025,0.25,4794,3.964625,0.189173,906.8953620000001,15.114922700000001,1.01766e-05,49.34811854362488,10094.5,0.25
8,39658,10094,37125,7200,0.136588,0.0,SFREC,depth_3_025_9.090,54168,0.00029600996640510857,6.892899036407471,9,3,025,0.25,5393,3.964625,0.189173,1020.2099890000001,17.003499816666668,1.01766e-05,49.34811854362488,10094.5,0.25
9,39658,10094,37125,7200,0.136588,0.0,SFREC,depth_3_025_9.100,54168,0.00029600996640510857,7.369211196899414,9,3,025,0.25,5992,3.964625,0.189173,1133.5246160000002,18.892076933333335,1.01766e-05,49.34811854362488,10094.5,0.25
10,39658,10094,37125,7200,0.136588,0.0,SFREC,depth_3_025_9.110,54168,0.00029600996640510857,7.826115608215332,9,3,025,0.25,6592,3.964625,0.189173,1247.028416,20.783806933333334,1.01766e-05,49.34811854362488,10094.5,0.25
11,39658,10094,37125,7200,0.136588,0.0,SFREC,depth_3_025_9.120,54168,0.00029600996640510857,8.264887809753418,9,3,025,0.25,7191,3.964625,0.189173,1360.343043,22.67238405,1.01766e-05,49.34811854362488,10094.5,0.25
0,39658,20189,37138,7200,0.136588,0.0,SFREC,depth_3_05_0.010,54168,0.00029600996640510857,1.2443898916244507,0,3,05,0.5,599,3.964625,0.189173,113.314627,1.8885771166666667,1.01766e-05,49.30082607269287,20189.0,0.5
1,39658,20189,37138,7200,0.136588,0.0,SFREC,depth_3_05_0.020,54168,0.00029600996640510857,2.4312942028045654,0,3,05,0.5,1198,3.964625,0.189173,226.629254,3.7771542333333334,1.01766e-05,49.30082607269287,20189.0,0.5
2,39658,20189,37138,7200,0.136588,0.0,SFREC,depth_3_05_0.030,54168,0.00029600996640510857,3.3068583011627197,0,3,05,0.5,1797,3.964625,0.189173,339.94388100000003,5.665731350000001,1.01766e-05,49.30082607269287,20189.0,0.5
